doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
61952,171,Modifier-Monster Theory,0.5304968357086182,439,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61953,18,Variable Word Rate Modeling,0.5817162990570068,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61955,204,Cross-Modality Clue Integration,0.5431296229362488,506,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61956,172,Abuse Intent Detection,0.684714674949646,440,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61958,205,Component Estimation Robustness,0.6126601696014404,509,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61959,205,Component Estimation Robustness,0.5992022156715393,509,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61960,188,Phoneme Granularity Contrastive Learning,0.6091472506523132,474,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61961,133,Discourse Collective Intelligence,0.5870261192321777,362,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61962,84,Decentralized Identity Networks,0.6168999075889587,229,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61964,264,Geometric Centrality Counterexamples,0.5875916481018066,600,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61965,271,Spiking Mamba Architectures,0.6192671060562134,610,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61966,203,Extremism Online Dynamics,0.6213625073432922,504,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61967,143,Visual Debugging Sequences,0.5448493361473083,390,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61968,119,Schema-Based MOEA Designs,0.6010729074478149,330,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61969,18,Variable Word Rate Modeling,0.5768419504165649,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61970,196,Neuromorphic CAD Systems,0.5712533593177795,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61971,151,Domain Expert Usability AI,0.7158563733100891,402,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61973,217,Proactive Data Collection,0.580463707447052,529,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61974,271,Spiking Mamba Architectures,0.5781874656677246,610,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61975,266,Temperature-Based Cache Optimization,0.5109991431236267,602,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61976,255,Multiscale Style Transfer,0.5404426455497742,589,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61978,159,Soft Channel Coding Exponents,0.5172425508499146,417,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61979,196,Neuromorphic CAD Systems,0.5597001910209656,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61982,139,Semantic-to-Sign Synthesis,0.6727325916290283,381,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61983,195,Self-Supervised Keypoint Detection,0.5240698456764221,490,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61987,85,Succinct Model Representation,0.5888907313346863,231,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61988,200,Causal Quantization Methods,0.5471456050872803,498,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61990,156,Sub-Character MT Performance,0.5808042883872986,413,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61992,188,Phoneme Granularity Contrastive Learning,0.5563963055610657,474,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61993,30,Distributed Object Store Coherence,0.515527069568634,52,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61995,165,Random Layer Mixup,0.6667764186859131,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61996,22,Spatial-Textual Document Analysis,0.5201995372772217,31,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
61999,14,Reproducibility Pitfalls,0.5957745313644409,20,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62000,124,Mobile Augmented Reality Systems,0.5210641026496887,343,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62001,198,Point Cloud SSM Learning,0.5033445954322815,495,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62004,101,Hierarchical Path Kernels,0.574932336807251,288,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62006,55,Adaptive Motivation Learning,0.6087174415588379,148,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62007,18,Variable Word Rate Modeling,0.5588194131851196,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62009,75,AS Topology Modeling,0.5432295799255371,193,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62010,21,Corpus Annotation Integration,0.6528977155685425,30,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62012,208,Pathological Speech ASV,0.5024591684341431,512,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62014,247,Low-Resource Language Adaptation,0.524117112159729,578,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62015,204,Cross-Modality Clue Integration,0.6469806432723999,506,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62017,18,Variable Word Rate Modeling,0.5132039785385132,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62018,192,Cross-Modal Prototype Matching,0.6066226959228516,486,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62019,211,Carbon-Aware Scheduling,0.5472906231880188,519,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62020,57,Time-Series Pattern Discovery,0.5517411828041077,151,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62023,47,Domain-Informed Sampling,0.5516044497489929,126,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62024,28,Example-Based Metonymy Learning,0.5727571845054626,50,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62025,181,Critical Connectivity Radius,0.5406514406204224,460,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62027,131,User-Centric UI Stimulation,0.5424033999443054,355,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62030,147,Run-Based String Compression,0.5059841871261597,398,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62031,165,Random Layer Mixup,0.5051824450492859,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62033,23,Boosting for Pattern Recognition,0.5064467191696167,39,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62034,198,Point Cloud SSM Learning,0.5307966470718384,495,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62037,208,Pathological Speech ASV,0.6043977737426758,512,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62038,201,Cross-Lingual Scene Text SR,0.5338678359985352,502,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62039,191,Domain-Generalization MOT,0.6207805275917053,483,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62040,172,Abuse Intent Detection,0.5667074918746948,440,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62045,95,Symbolic Data Analysis,0.5120245218276978,265,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62046,223,Latent Watermarking Systems,0.6244353652000427,539,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62047,87,Space-Time Coding Performance,0.5336076021194458,238,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62049,100,Controlled Language Semantic Wikis,0.5723906755447388,286,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62055,30,Distributed Object Store Coherence,0.5521130561828613,52,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62057,20,Multi-Channel Rate Distortion Optimization,0.5234214067459106,27,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62058,76,Single-Camera Gaze-Orientation Estimation,0.5787203311920166,200,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62059,165,Random Layer Mixup,0.5311336517333984,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62061,275,Script Transliteration Systems,0.6874665021896362,616,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62063,198,Point Cloud SSM Learning,0.5528967976570129,495,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62065,14,Reproducibility Pitfalls,0.6183338165283203,20,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62069,202,Heat-Diffusion Generative Models,0.5481833219528198,503,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62070,71,Dynamic Mesh Optimization,0.5689257383346558,178,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62071,190,Multiset Hypergraph Learning,0.6042234301567078,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62072,237,Chirality Feature Extraction,0.5364106893539429,566,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62073,55,Adaptive Motivation Learning,0.5685397386550903,148,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62074,238,Wildfire Multi-Agent Benchmarking,0.6756778955459595,568,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62075,254,Vision-Based Odometry Systems,0.5691567659378052,588,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62076,92,Spam Mitigation Proof-of-Work,0.6087294220924377,261,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62079,165,Random Layer Mixup,0.5900468230247498,432,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62081,248,Zero-Shot Lidar Completion,0.5667417049407959,579,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62086,196,Neuromorphic CAD Systems,0.5737550258636475,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62087,240,Parallel Decoding Strategies,0.5498189926147461,570,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62093,14,Reproducibility Pitfalls,0.5491664409637451,20,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62094,12,Predictor-Based Parsing,0.6692562103271484,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62095,45,Secret Sharing Frameworks,0.5781041979789734,122,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62097,201,Cross-Lingual Scene Text SR,0.5300928354263306,502,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62103,198,Point Cloud SSM Learning,0.537390947341919,495,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62104,39,Virtual Organization Coordination,0.5010148286819458,108,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62105,139,Semantic-to-Sign Synthesis,0.5699442625045776,381,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62107,137,Velocity-Aware Action Recognition,0.5475627779960632,376,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62109,257,Skill Diversity Metrics,0.537090539932251,592,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62110,26,User Privacy Tools,0.5130470991134644,43,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62111,244,Human-AI Co-Reasoning Benchmarks,0.5847061276435852,574,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62112,261,Adversarial Motion Optimization,0.5188084840774536,596,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62114,265,Phenological Orchard Datasets,0.5341716408729553,601,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62115,175,Temporal Fact Verification,0.5366591215133667,445,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62116,195,Self-Supervised Keypoint Detection,0.6025987863540649,490,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62117,144,Scientometric Impact Theory,0.5878042578697205,394,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62118,203,Extremism Online Dynamics,0.5931904315948486,504,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62122,208,Pathological Speech ASV,0.5530400276184082,512,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62123,37,Distributed Time-Stamped Key Archiving,0.5808387994766235,102,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62125,112,Secure Function Computation Capacity,0.5522441267967224,312,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62128,149,Psychiatric Readmission Prediction,0.5125053524971008,400,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62129,12,Predictor-Based Parsing,0.6640560030937195,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62130,153,Cuboid Structure Recovery,0.6585947275161743,405,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62132,193,Multilingual Entity Name Datasets,0.5575186610221863,488,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62133,22,Spatial-Textual Document Analysis,0.5541840195655823,31,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62135,228,Dynamic Scene Decomposition,0.5454701781272888,548,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62136,48,Semantic Polarity Learning,0.5036347508430481,129,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62138,243,Sparse Attention Distillation,0.532891035079956,573,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62139,262,Neural Field Dataset Compression,0.5498002767562866,597,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62141,12,Predictor-Based Parsing,0.701933741569519,17,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62142,60,Catadioptric Projection Optimization,0.5688784718513489,154,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62146,140,Logarithmic Distribution Analysis,0.5108950138092041,382,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62147,176,Interpretable Neural Architectures,0.7621886730194092,446,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62148,196,Neuromorphic CAD Systems,0.5532042384147644,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62150,254,Vision-Based Odometry Systems,0.5097835063934326,588,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62151,107,Valuation-Based Metrics,0.563220202922821,301,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62154,192,Cross-Modal Prototype Matching,0.6047331094741821,486,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62156,53,Context-Dependent Classification,0.5289056897163391,141,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62158,206,Concatenation Blocking Sets,0.6184810400009155,510,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62159,209,Low-Resource Corpus Quality,0.5331681370735168,516,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62163,187,Noisy Crowdsourcing Opinion Mining,0.6110501289367676,472,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62164,190,Multiset Hypergraph Learning,0.6449415683746338,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62165,6,Type Class Extensions,0.6053420901298523,8,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62166,247,Low-Resource Language Adaptation,0.5661944150924683,578,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62167,214,Nerf Privacy Poisoning,0.5572635531425476,524,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62168,227,LLM Ensemble Probability Fusion,0.5680207014083862,546,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62169,176,Interpretable Neural Architectures,0.6822845339775085,446,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62170,76,Single-Camera Gaze-Orientation Estimation,0.6230260133743286,200,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62171,18,Variable Word Rate Modeling,0.5327135324478149,24,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62172,196,Neuromorphic CAD Systems,0.5395951271057129,491,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62173,164,Cold Start Recommendation,0.6205610036849976,429,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62174,207,Compositional Attack Defense,0.5645609498023987,511,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62175,199,Periodic Universal Audio Synthesis,0.5641986131668091,496,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62177,190,Multiset Hypergraph Learning,0.6403803825378418,481,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62182,53,Context-Dependent Classification,0.5002808570861816,141,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
62183,195,Self-Supervised Keypoint Detection,0.5559617877006531,490,cs,all_mpnet_base_v2,100,"(1, 1)",10000,0.6952843055417145,0.9903110718098943
